Identifier,Name,Age,Occupation,City_Tier,Dependents,Income,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous
 08461,Aadi Rana,48,Student,Tier_2,1,5320.52,1064.1,756.17,134.38,616.04,324.37,146.72,229.88,372.78,199.54,404.6,60.12
 08462,Eshana Vyas,19,Self_Employed,Tier_3,1,43289.43,6493.42,0.0,1800.2,6479.12,3054.65,931.9,1189.21,2625.52,1637.67,3650.1,989.81
 08463,Krisha Sawhney,42,Retired,Tier_3,4,12396.05,1859.41,0.0,467.67,1749.83,819.45,469.92,387.15,818.0,591.6,630.41,252.18
 08464,Daksha Pall,55,Professional,Tier_2,4,66160.55,13232.11,7857.25,2426.89,8375.02,4769.1,2280.18,2418.21,3197.84,3273.09,3503.48,1569.7
 08465,Ria Batta,36,Retired,Tier_2,1,22115.69,4423.14,3197.74,504.5,3152.54,1395.85,1000.64,685.5,1313.58,792.41,1645.56,640.46
 08466,Bhavna Gala,45,Student,Tier_2,0,48626.47,9725.29,0.0,2229.54,7230.23,3568.57,2314.59,2367.29,3126.11,2263.56,0.0,1293.11
 08467,Pushti Saran,23,Professional,Tier_1,3,92056.05,27616.82,16576.91,3593.23,10537.09,6005.52,3267.79,2444.08,5633.78,2897.47,5781.34,2132.21
 08468,Rajeshri Radhakrishnan,56,Retired,Tier_2,3,11405.67,2281.13,0.0,425.85,1207.16,609.75,328.74,380.84,798.68,552.93,1133.77,311.29
 08469,Bahadurjit Rama,36,Student,Tier_3,3,19076.32,2861.45,0.0,931.09,1986.46,1372.62,487.35,871.92,1027.57,907.9,1457.13,533.79
 08470,Robert Anne,34,Self_Employed,Tier_2,4,28237.77,5647.55,0.0,1031.77,3684.9,1776.06,612.66,833.47,1402.02,1027.42,1898.01,442.07
 08471,Ansh D’Alia,23,Retired,Tier_2,1,102641.1,20528.22,0.0,4539.4,11933.91,7545.82,3397.77,2545.79,6811.54,5099.58,7658.47,1229.98
 08472,Vasudha Sabharwal,32,Self_Employed,Tier_2,1,17716.41,3543.28,971.23,468.44,2112.21,1367.43,617.14,840.67,1173.95,840.85,1068.5,304.9
 08473,Ira Dey,39,Student,Tier_2,1,18645.31,3729.06,0.0,557.22,2009.52,1438.83,491.94,702.22,1168.34,764.48,1851.63,191.79
 08474,Triveni Warrior,58,Student,Tier_2,1,43978.89,8795.78,0.0,1750.76,4586.25,3231.89,974.88,1564.4,2663.29,1788.67,3672.99,776.46
 08475,Agastya Sarkar,51,Self_Employed,Tier_2,1,18904.77,3780.95,0.0,735.38,2192.6,1012.03,797.64,452.67,1196.93,605.95,956.86,299.32
 08476,Sara Soni,22,Professional,Tier_1,2,33893.32,10168.0,0.0,765.71,3685.39,2673.49,1235.14,752.93,2337.69,1035.33,2251.17,749.55
 08477,Akshay Mishra,40,Retired,Tier_2,4,8670.86,1734.17,701.14,187.6,896.12,569.85,402.56,415.33,353.59,391.56,477.54,183.15
 08478,Abha Sinha,22,Student,Tier_2,4,176383.63,35276.73,0.0,4657.9,17983.0,13655.93,7707.47,3946.92,9819.77,6310.78,10183.27,3030.81
 08479,Gauri Dyal,61,Professional,Tier_2,2,10206.55,2041.31,963.74,367.6,1050.83,720.33,232.02,353.9,419.95,496.71,899.63,127.49
 08480,Peter Sane,27,Student,Tier_1,3,23191.72,6957.52,0.0,1001.8,3154.39,1306.28,909.68,993.04,1729.36,1139.2,2003.84,678.12
 08481,Gaurav Vora,21,Student,Tier_1,0,29230.5,8769.15,3992.19,925.65,3815.7,2013.77,1375.61,1223.8,1914.88,1399.93,0.0,858.36
 08482,Panini Kadakia,29,Student,Tier_1,4,138566.16,41569.85,0.0,3818.07,18655.17,8463.42,5526.1,5533.85,10968.28,4374.07,10109.89,1838.63
 08483,Christopher Nazareth,64,Self_Employed,Tier_1,4,10394.96,3118.49,0.0,392.21,1463.68,525.1,387.43,218.03,684.33,516.58,670.74,178.44
 08484,Rishi Suri,27,Self_Employed,Tier_2,2,146666.41,29333.28,0.0,3368.54,19226.38,11055.82,6901.5,5822.78,7327.71,5016.63,9233.01,2804.49
 08485,Niharika Nayak,47,Student,Tier_2,4,54978.32,10995.66,0.0,1382.57,6815.28,4366.42,2049.1,1383.92,3318.73,2594.11,4859.26,1159.12
 08486,Chakrika Shah,41,Retired,Tier_3,4,41882.73,6282.41,0.0,1406.62,5899.41,2754.57,2020.36,1553.65,3288.33,2056.96,2403.3,712.22
 08487,Balendra Doshi,22,Professional,Tier_3,3,13646.6,2046.99,2045.44,668.69,1791.86,812.47,573.88,530.16,721.97,580.92,1120.13,374.84
 08488,Lopa Swamy,30,Student,Tier_3,2,47375.74,7106.36,6301.03,1411.4,6396.33,2672.32,1200.6,1305.29,3152.9,1691.12,2647.54,872.8
 08489,Patrick Aurora,53,Professional,Tier_3,4,16817.3,2522.59,2600.93,765.72,2045.78,969.07,373.5,565.14,711.58,784.02,1672.66,215.44
 08490,Lakshit Chopra,26,Student,Tier_2,1,82642.69,16528.54,0.0,4073.77,10124.32,6208.73,3768.8,2481.71,3983.45,3257.62,4248.44,1536.13
 08491,Yadavi Peri,35,Professional,Tier_1,2,13795.57,4138.67,0.0,616.32,1688.18,754.21,535.2,672.18,731.04,467.3,1083.49,394.53
 08492,Yagnesh Sur,52,Retired,Tier_2,3,27403.5,5480.7,0.0,911.32,3132.2,2135.09,1155.92,1243.81,1934.99,960.49,1952.6,406.41
 08493,Fitan Dora,48,Professional,Tier_1,0,19239.76,5771.93,0.0,853.0,2518.48,1207.85,410.57,509.04,1079.28,652.27,0.0,458.67
 08494,Ethan Dave,41,Student,Tier_2,4,13615.09,2723.02,0.0,290.61,1661.07,948.87,298.29,301.9,942.19,640.76,1176.91,373.96
 08495,Frado Kara,60,Retired,Tier_1,1,54285.29,16285.59,6349.62,2493.01,5557.05,3403.58,2534.61,1930.68,3544.28,2439.7,4646.96,842.25
 08496,Dominic Karan,21,Student,Tier_1,1,46042.48,13812.74,0.0,1597.06,6215.05,3679.49,1211.23,1364.86,2026.39,1722.7,2746.26,715.83
 08497,Manthan Naidu,58,Student,Tier_2,0,78917.7,15783.54,13378.95,2644.28,9877.21,4827.98,3439.39,3758.98,3332.82,2653.94,0.0,1148.09
 08498,Eta Gara,43,Self_Employed,Tier_1,2,7223.19,2166.96,439.51,303.23,790.75,442.8,157.25,198.35,402.92,279.9,596.23,195.14
 08499,Gayathri Chad,61,Professional,Tier_2,3,70283.28,14056.66,0.0,3368.93,7228.83,5351.68,2841.85,1939.23,3008.95,2528.18,3824.16,1882.36
 08500,Hamsini Patla,59,Student,Tier_3,4,222640.09,33396.01,31832.67,6151.92,24396.87,11907.29,10316.5,6634.28,14796.38,7580.58,12792.39,3177.79
 08501,Gavin Korpal,27,Retired,Tier_1,4,20902.83,6270.85,1180.76,683.71,2623.94,1156.59,800.63,479.04,922.75,1010.35,1474.77,386.28
 08502,Gauri Gokhale,58,Retired,Tier_1,4,136635.43,40990.63,11565.54,5399.97,14108.26,10832.26,6723.59,4885.94,8140.75,4425.14,12046.84,1457.06
 08503,Kabir Wadhwa,59,Retired,Tier_1,1,24304.67,7291.4,0.0,928.29,3178.9,1283.68,758.95,678.09,1280.11,1092.82,1485.06,386.83
 08504,Triveni Chopra,26,Self_Employed,Tier_2,2,10006.85,2001.37,0.0,270.62,1136.67,513.44,208.55,321.56,629.26,454.57,622.91,140.98
 08505,Adya Balasubramanian,18,Student,Tier_1,0,23492.74,7047.82,1392.27,482.47,3482.7,1708.37,987.71,898.1,1041.17,1038.06,0.0,457.53
 08506,Andrew Sane,33,Retired,Tier_3,2,69391.23,10408.69,9654.59,1727.14,9677.64,4439.64,2453.82,2605.34,3343.79,2956.34,3997.61,1666.17
 08507,Faraj Bose,63,Self_Employed,Tier_2,3,15342.95,3068.59,1251.46,325.1,1619.61,1010.9,619.63,449.68,1186.58,657.86,1166.98,410.1
 08508,Hredhaan Wali,30,Retired,Tier_1,3,18558.47,5567.54,0.0,404.82,2518.09,1215.04,895.89,453.58,917.67,794.83,1785.76,478.08
 08509,Yashvi Minhas,55,Self_Employed,Tier_1,0,48232.3,14469.69,0.0,1320.18,6828.41,3684.52,1328.8,1950.38,3207.2,2314.89,0.0,1043.03
 08510,Tanvi Amble,31,Professional,Tier_2,1,30073.53,6014.71,1918.68,1254.59,4311.75,1845.71,788.84,620.51,2002.22,1083.53,2092.4,827.49
 08511,Pushti Ahuja,57,Student,Tier_3,0,47889.47,7183.42,0.0,1326.7,6097.73,3548.6,1546.84,1993.06,2499.38,2235.94,0.0,1338.03
 08512,Veda Gara,40,Retired,Tier_2,3,36287.05,7257.41,0.0,970.86,5193.55,2438.24,1361.16,1351.16,2853.89,1202.72,3561.45,769.34
 08513,Caleb Balay,35,Self_Employed,Tier_1,1,44031.16,13209.35,0.0,1721.64,6083.91,2400.49,2020.34,1441.01,2918.31,1382.02,3987.09,934.72
 08514,Abhimanyu Bala,45,Student,Tier_2,2,21228.75,4245.75,0.0,783.25,2723.87,1520.59,795.91,564.67,1364.79,819.5,1485.64,405.7
 08515,Ucchal Karpe,37,Professional,Tier_3,3,36110.44,5416.57,5994.48,1272.84,4373.24,1908.13,1605.48,1638.69,2806.15,1201.78,2543.48,967.24
 08516,Gaurika Raghavan,18,Self_Employed,Tier_2,1,14286.27,2857.25,715.53,562.57,1430.12,821.29,541.68,320.26,860.26,511.4,1029.91,255.04
 08517,Anamika Kadakia,29,Retired,Tier_2,1,84094.76,16818.95,11130.95,2582.67,10994.31,5607.34,3639.69,4009.93,3791.83,3632.06,7876.69,1932.1
 08518,Yashvi Sagar,44,Student,Tier_2,4,18061.41,3612.28,3394.0,369.27,2027.33,1145.73,800.29,461.0,1178.53,898.57,1655.88,258.0
 08519,Abhimanyu Anne,60,Professional,Tier_2,2,74015.56,14803.11,0.0,2435.17,8243.71,4847.81,3692.74,1947.62,3085.05,2964.68,3962.56,1667.08
 08520,Mugdha Patel,30,Professional,Tier_3,1,24886.16,3732.92,4185.78,771.56,2666.02,1621.03,1007.19,1029.8,1908.53,1194.46,1537.17,675.71
 08521,Aarini Tara,21,Self_Employed,Tier_2,0,35261.67,7052.33,0.0,1521.74,4731.13,2347.3,793.93,1760.96,1890.21,1353.94,0.0,759.23
 08522,Devika Ramachandran,42,Professional,Tier_3,2,20190.77,3028.62,2838.3,458.51,2704.43,1186.97,904.61,535.03,1467.75,766.52,1526.26,289.2
 08523,Naksh Lad,23,Retired,Tier_2,2,13308.47,2661.69,871.35,578.03,1608.51,829.14,521.69,506.89,908.95,634.95,928.88,296.39
 08524,Maya Sani,62,Self_Employed,Tier_3,3,7428.98,1114.35,0.0,307.04,916.9,536.97,199.91,343.32,532.95,268.69,494.39,170.83
 08525,Gaurangi Walla,39,Professional,Tier_2,2,12896.27,2579.25,0.0,387.22,1779.99,980.52,455.69,413.58,897.4,500.83,1270.42,153.5
 08526,Aarush Kale,62,Student,Tier_2,2,23151.75,4630.35,3901.73,898.86,2493.0,1177.77,1047.25,934.48,1705.81,711.52,1534.44,350.78
 08527,Odika Raghavan,55,Retired,Tier_3,4,35541.49,5331.22,0.0,1272.35,3962.64,2197.21,913.71,806.05,2755.8,1737.89,2615.89,899.02
 08528,Faraj Venkatesh,53,Student,Tier_1,2,67322.93,20196.88,0.0,1776.33,9904.55,4134.29,2648.27,1806.35,4756.21,2522.94,4496.67,815.46
 08529,Arya Mutti,20,Professional,Tier_1,1,21001.45,6300.43,0.0,989.58,3148.73,1387.48,1027.72,1045.27,1520.33,856.31,1161.71,478.01
 08530,Ishita Mitter,32,Retired,Tier_1,0,14814.83,4444.45,1485.99,380.62,1860.99,741.35,548.62,549.18,1150.46,620.35,0.0,439.71
 08531,Victor Seth,28,Student,Tier_1,4,9459.56,2837.87,0.0,228.37,1164.63,557.82,468.95,332.44,406.74,386.01,564.93,179.36
 08532,Raghav Peri,51,Professional,Tier_3,4,44046.6,6606.99,3216.01,1422.54,4586.06,3020.6,2027.75,960.18,3361.03,1685.14,2318.52,798.74
 08533,Karan Aggarwal,44,Retired,Tier_1,4,90717.75,27215.32,0.0,3836.44,12118.18,5161.83,2875.44,2483.2,6799.57,3032.94,7902.72,1774.55
 08534,Manya Kara,40,Retired,Tier_1,4,82620.81,24786.24,0.0,2201.09,10196.8,4268.83,1975.28,3587.82,3899.97,3560.41,6556.17,1913.94
 08535,Rachit Morar,34,Retired,Tier_2,3,52939.17,10587.83,0.0,2435.2,6719.05,3017.56,2281.12,1798.77,3313.63,2592.7,3202.74,1195.91
 08536,Nilima Sani,40,Professional,Tier_2,4,50000.45,10000.09,0.0,1866.56,7330.04,3765.86,2141.17,2078.38,3236.51,2045.0,3934.83,827.1
 08537,Maanas Nori,51,Professional,Tier_2,3,116663.81,23332.76,23130.54,2998.75,17035.97,6783.3,5175.36,5550.23,5131.88,3510.08,9579.16,2417.65
 08538,Dayamai Mann,38,Retired,Tier_2,3,39128.95,7825.79,0.0,1419.67,5708.05,2498.59,826.53,1740.04,2733.61,1425.61,3016.46,835.23
 08539,Ronith Prakash,50,Retired,Tier_2,2,50304.83,10060.97,0.0,1357.11,5278.03,2690.87,2472.71,1264.41,2195.56,1723.75,2903.71,821.02
 08540,Niharika Dada,22,Retired,Tier_2,0,23209.7,4641.94,0.0,605.06,2766.32,1669.66,641.11,948.47,1157.91,837.04,0.0,483.74
 08541,Michael Parmar,34,Professional,Tier_3,2,10090.18,1513.53,0.0,248.23,1343.99,633.85,366.52,412.25,696.45,403.02,787.56,158.06
 08542,Frado Gill,18,Self_Employed,Tier_1,3,17359.12,5207.74,0.0,653.58,1855.74,965.61,427.51,858.74,1372.74,857.74,1170.18,472.05
 08543,Radhika Morar,24,Student,Tier_2,2,29780.99,5956.2,0.0,604.51,4378.3,2353.35,788.92,1051.38,1298.71,1294.76,2803.4,442.64
 08544,Aradhana Cherian,20,Student,Tier_3,1,31494.9,4724.24,0.0,1530.27,4056.59,2367.26,768.86,1056.38,1306.5,1193.64,1701.86,592.31
 08545,Bachittar Golla,43,Student,Tier_1,4,140081.73,42024.52,0.0,2914.58,18186.93,8570.59,6677.46,5799.04,6112.67,6617.48,12268.36,3310.24
 08546,Ganga Ben,33,Self_Employed,Tier_2,4,32015.47,6403.09,0.0,1533.72,3404.59,1718.17,1022.05,1419.6,1809.67,1486.65,2989.75,477.79
 08547,Darsh Dubey,33,Professional,Tier_2,3,77035.95,15407.19,0.0,2307.72,7771.36,5279.41,2492.85,2887.25,5843.56,2536.49,6199.64,896.64
 08548,Isha Kannan,61,Retired,Tier_1,2,21181.66,6354.5,0.0,785.87,2799.44,1555.5,956.24,860.07,1434.6,819.15,1580.98,542.61
 08549,Anika Kade,58,Retired,Tier_2,1,23379.43,4675.89,0.0,818.4,2588.59,1783.77,595.45,1087.1,1379.83,780.1,2336.73,613.05
 08550,Oeshi De,31,Self_Employed,Tier_2,1,10360.4,2072.08,0.0,302.85,1460.41,649.02,496.19,453.37,637.87,315.52,928.63,270.09
 08551,Robert Rajagopal,61,Student,Tier_1,1,16565.71,4969.71,1054.68,486.28,1697.84,933.19,349.39,401.08,916.0,586.15,1229.43,309.37
 08552,Finn Sinha,43,Professional,Tier_2,3,45731.28,9146.26,7213.69,1099.8,4966.04,2580.07,2163.2,2103.58,2932.8,1906.07,2943.94,531.67
 08553,Yasti Bhatnagar,44,Professional,Tier_2,2,30181.99,6036.4,0.0,909.0,4195.26,1525.36,1030.76,1086.59,2056.28,1339.71,2885.77,441.59
 08554,Arunima Kara,34,Professional,Tier_2,1,63786.93,12757.39,6566.67,2488.84,6424.74,4699.63,1764.75,2633.43,2728.67,2703.8,4673.49,1912.15
 08555,Ladli Chaudhry,61,Retired,Tier_2,1,34681.3,6936.26,6110.91,1309.4,3886.8,2260.87,1731.01,1665.64,2694.55,1516.92,1959.95,417.79
 08556,David Parmer,21,Student,Tier_2,2,22629.05,4525.81,0.0,1032.71,3083.36,1759.44,699.77,991.35,1051.28,759.23,1671.6,442.86
 08557,Nitara Dugal,34,Student,Tier_3,2,167307.74,25096.16,0.0,4469.1,22550.53,9226.09,6659.15,7252.48,8815.55,5253.43,16129.46,3250.8
 08558,Ryan Uppal,50,Self_Employed,Tier_1,4,27828.89,8348.67,0.0,691.48,3066.77,1651.63,893.23,1064.34,1622.38,1385.21,1396.59,749.1
 08559,Unni Krishnamurthy,47,Student,Tier_3,0,76065.75,11409.86,10047.81,3357.05,10618.13,5759.98,3425.51,3676.11,3111.34,2419.7,0.0,882.32
 08560,Chaitaly Taneja,38,Retired,Tier_2,0,21763.41,4352.68,0.0,962.11,2632.89,1490.78,985.59,645.46,1374.48,689.96,0.0,410.19
 08561,Eta Dave,34,Retired,Tier_1,1,52925.06,15877.52,9715.61,2215.22,7144.86,3209.94,1472.21,1592.65,2938.0,1693.04,4095.92,584.87
 08562,Anirudh Nazareth,28,Professional,Tier_1,2,63029.94,18908.98,0.0,1525.75,7766.6,3657.89,1915.47,3126.41,3206.52,2952.45,4089.49,1729.5
 08563,Amaira Palla,47,Professional,Tier_1,4,35445.31,10633.59,0.0,1664.2,3561.47,2393.34,1400.1,1685.8,1859.58,1712.02,3203.19,571.66
 08564,Luke Anne,35,Student,Tier_2,3,4561.32,912.26,0.0,145.74,457.27,280.81,205.23,120.94,347.12,148.56,434.37,110.16
 08565,Panini Chakraborty,37,Professional,Tier_2,0,30441.27,6088.25,0.0,934.23,4549.61,1763.96,1327.95,679.06,1779.46,1346.78,0.0,733.86
 08566,Bishakha Yohannan,51,Professional,Tier_1,0,80283.6,24085.08,10690.21,1960.4,8843.15,4922.37,2771.41,3107.35,3952.88,2819.17,0.0,897.75
 08567,Praneel Kohli,58,Self_Employed,Tier_3,2,45749.55,6862.43,0.0,1160.46,6536.36,3257.03,2267.86,1552.71,1831.29,1498.06,2820.01,835.67
 08568,Bishakha Savant,45,Professional,Tier_3,3,42856.98,6428.55,0.0,982.13,4774.79,2682.38,1032.8,1722.26,2981.16,2004.04,3345.58,654.65
 08569,Urvashi Manda,26,Professional,Tier_1,0,7563.94,2269.18,0.0,272.5,927.34,485.96,307.17,223.15,462.13,277.97,0.0,178.2
 08570,Ryan Mand,61,Student,Tier_2,4,16858.13,3371.63,0.0,528.74,2515.42,1180.19,560.96,749.31,1102.16,824.18,1129.67,358.8
 08571,Gaurav Mukhopadhyay,48,Student,Tier_1,0,41690.93,12507.28,0.0,1022.88,4448.67,2690.55,845.3,1499.67,2973.85,1830.22,0.0,804.45
 08572,Sai Madan,62,Professional,Tier_2,2,41658.44,8331.69,4104.94,1680.5,5319.11,3273.23,1416.7,2062.86,1671.09,1453.97,3531.92,902.35
 08573,Kai Choudhary,33,Self_Employed,Tier_2,2,79275.63,15855.13,0.0,2361.3,9360.31,4130.21,3870.96,1822.85,5531.36,3622.28,7448.68,841.68
 08574,Jhalak Bala,48,Retired,Tier_2,3,26717.1,5343.42,5185.21,1076.05,3433.45,1876.71,1107.92,1306.21,1203.3,1285.1,1362.62,746.66
 08575,Anirudh Amble,46,Retired,Tier_2,0,41506.77,8301.35,0.0,1826.0,5239.23,3149.12,929.97,1929.23,2262.04,1881.64,0.0,1231.5
 08576,Anita Chaudhary,30,Retired,Tier_3,3,30395.57,4559.34,3598.6,1179.88,3237.54,1766.67,1048.95,1280.18,2397.58,987.5,2264.62,768.76
 08577,Guneet Mitter,40,Self_Employed,Tier_2,0,13621.42,2724.28,0.0,276.29,1748.73,849.81,545.11,581.25,757.89,488.07,0.0,376.32
 08578,Yuvraj Mann,31,Professional,Tier_2,1,4936.04,987.21,0.0,140.7,583.0,303.43,220.81,154.04,258.98,155.9,471.48,108.97
 08579,Suhani Devi,56,Retired,Tier_2,0,42351.55,8470.31,0.0,879.51,4780.54,3275.21,851.32,1522.31,3267.21,1671.19,0.0,1218.94
 08580,Balveer Doshi,19,Professional,Tier_1,2,34479.16,10343.75,6121.49,1059.13,3688.85,2051.78,1137.99,1130.03,1462.19,1051.7,1809.43,701.56
 08581,Mohini Bhatia,29,Professional,Tier_3,2,18295.54,2744.33,3220.01,826.66,2439.6,1214.44,510.98,810.76,995.91,903.04,1126.2,348.52
 08582,Timothy Das,45,Professional,Tier_2,1,8214.16,1642.83,0.0,363.67,1116.51,451.06,334.25,303.02,578.02,311.77,590.92,136.01
 08583,Upma Chacko,49,Retired,Tier_2,0,49649.53,9929.91,6672.33,1235.07,6994.24,2545.85,1156.83,1980.56,3675.92,2287.85,0.0,892.5
 08584,Yamini Chopra,41,Self_Employed,Tier_1,0,24251.08,7275.33,3034.75,976.73,3417.0,1695.49,980.08,814.94,1817.43,1081.58,0.0,387.74
 08585,Abhiram Tailor,54,Self_Employed,Tier_2,2,46838.11,9367.62,0.0,2169.63,7014.4,3112.05,1173.7,1420.41,2898.42,1468.46,4662.0,503.91
 08586,Liam Balasubramanian,46,Self_Employed,Tier_2,1,133277.87,26655.57,12567.8,6121.77,14933.6,7008.04,4594.24,4277.36,7969.24,5638.15,7054.77,1822.73
 08587,Kashvi Jhaveri,59,Self_Employed,Tier_2,2,5408.94,1081.79,725.51,238.64,693.92,425.71,123.52,168.61,334.02,210.67,333.51,103.47
 08588,Aarnav Raj,35,Professional,Tier_2,1,17141.75,3428.35,0.0,467.14,2203.52,1078.3,773.39,358.63,956.75,613.86,1192.91,322.63
 08589,Yuvraj Nagy,20,Retired,Tier_3,2,25373.29,3805.99,0.0,1249.31,3217.49,1633.93,1077.47,1045.25,1568.22,859.78,2417.03,598.33
 08590,Divya Dayal,30,Self_Employed,Tier_1,4,96068.2,28820.46,0.0,3992.74,11304.89,6166.42,2789.91,4177.9,4992.96,3920.89,5465.42,1031.89
 08591,Bishakha Gandhi,30,Self_Employed,Tier_1,0,8101.71,2430.51,0.0,330.98,882.35,529.15,207.34,308.6,407.34,378.78,0.0,176.29
 08592,Anirudh Dugar,59,Self_Employed,Tier_3,3,141158.9,21173.83,0.0,6714.48,18178.58,9100.88,6109.68,3838.02,10902.9,5074.33,13411.27,3486.36
 08593,Odika Pandey,46,Student,Tier_1,4,33444.32,10033.3,0.0,1013.78,3593.72,2511.12,891.17,1371.91,1756.95,1608.96,3296.87,467.67
 08594,Ekapad Keer,19,Professional,Tier_3,2,27782.24,4167.34,0.0,930.31,2794.87,1780.47,834.33,634.28,1972.98,921.01,1729.18,789.44
 08595,Fitan Ramesh,45,Self_Employed,Tier_1,1,25604.03,7681.21,0.0,846.63,3406.81,1707.38,671.35,1223.07,1056.2,813.21,1664.4,464.91
 08596,Jeremiah Din,21,Professional,Tier_2,3,21161.57,4232.31,0.0,497.08,2580.79,1253.19,606.23,836.94,1083.14,960.55,1270.0,340.55
 08597,Bahadurjit Bir,22,Professional,Tier_3,1,69386.39,10407.96,0.0,1988.41,10272.64,4592.34,2365.84,2895.17,4184.63,3431.88,4603.6,1320.95
 08598,Wishi Sawhney,56,Professional,Tier_2,1,12760.84,2552.17,1737.97,524.66,1494.37,870.12,567.72,455.12,826.4,616.52,803.53,328.8
 08599,Ira Das,58,Student,Tier_2,0,39548.54,7909.71,3402.85,837.57,5915.54,2853.81,1692.67,1542.86,2981.95,1700.78,0.0,790.52
 08600,Isha Cheema,22,Student,Tier_1,2,22061.9,6618.57,3766.23,747.16,2216.13,1661.64,547.13,846.97,1353.1,686.77,1231.03,301.63
 08601,Qushi Loyal,25,Self_Employed,Tier_1,0,16305.31,4891.59,1640.7,680.13,1678.35,1130.25,569.91,410.84,707.13,809.04,0.0,406.9
 08602,Prisha Narayanan,51,Professional,Tier_3,1,237454.86,35618.23,0.0,9989.84,31620.48,12870.19,4763.93,8767.88,11431.88,9968.54,21121.21,5079.19
 08603,Bhavya Patel,42,Student,Tier_3,0,41948.3,6292.25,0.0,1991.09,5526.63,2217.74,919.7,1467.24,2548.14,2042.71,0.0,1086.51
 08604,Vanya Mander,44,Retired,Tier_1,4,48999.49,14699.85,7992.26,1803.74,6228.69,3316.43,1900.16,1073.25,2050.68,1712.94,2734.47,1220.02
 08605,Shaurya Boase,24,Retired,Tier_3,1,74546.18,11181.93,0.0,1954.73,8173.57,4303.34,2644.87,2650.63,5527.17,3037.81,6012.63,2182.22
 08606,Vansha Sachdev,53,Professional,Tier_2,1,9622.63,1924.53,1907.19,415.0,1007.94,709.53,462.4,473.41,696.54,291.91,638.59,235.37
 08607,Jasmit Seshadri,49,Retired,Tier_2,4,121879.26,24375.85,0.0,4286.77,12552.76,9490.63,5359.25,5220.03,5560.35,3726.18,8414.79,1405.7
 08608,Naksh Bava,38,Self_Employed,Tier_1,1,4031.07,1209.32,0.0,179.07,559.19,253.1,107.47,106.68,253.09,129.59,390.05,120.49
 08609,Jagat Devan,64,Retired,Tier_2,3,16219.01,3243.8,3232.76,431.71,2335.47,1110.09,604.14,621.04,733.27,520.72,894.65,318.44
 08610,Triya Parmer,35,Retired,Tier_2,3,20779.61,4155.92,3729.88,420.07,2930.73,1469.39,1023.67,557.1,1643.81,918.58,1501.79,406.52
 08611,Gaurang Mani,19,Retired,Tier_2,2,47778.52,9555.7,0.0,1357.92,5136.05,3498.29,1771.34,2169.0,2718.17,1909.41,3687.43,1252.09
 08612,Rohan Sule,63,Professional,Tier_2,2,35736.48,7147.3,6380.57,910.84,4967.05,2307.82,1043.57,1546.16,1429.91,1252.36,2817.54,537.59
 08613,Ansh Vala,59,Student,Tier_2,0,26252.09,5250.42,0.0,1090.05,3912.35,1355.44,961.55,1304.5,2074.7,913.72,0.0,706.4
 08614,Eshana Nigam,22,Retired,Tier_1,0,29713.44,8914.03,5077.89,1041.7,3884.17,1650.99,651.32,827.8,1379.22,1249.1,0.0,686.0
 08615,Amaira Guha,61,Retired,Tier_1,4,13718.96,4115.69,0.0,428.23,1635.04,706.47,312.02,500.41,809.3,457.67,1334.05,160.19
 08616,Balendra Shankar,59,Professional,Tier_1,4,9055.85,2716.76,1399.94,202.04,948.1,592.75,394.8,414.75,584.47,356.88,787.27,268.91
 08617,Ekapad Choudhry,55,Self_Employed,Tier_3,1,53645.99,8046.9,4162.79,1416.38,6175.96,3617.65,2436.46,2254.24,2937.38,2151.26,3212.83,1459.08
 08618,Mohammed Brahmbhatt,45,Self_Employed,Tier_3,2,52256.39,7838.46,0.0,2500.48,6756.74,2649.0,1342.22,1187.61,2676.99,2086.8,3676.83,1297.59
 08619,Radhika Behl,48,Student,Tier_3,2,106569.02,15985.35,7054.37,2790.37,12885.62,6282.9,2372.85,2398.66,7420.79,5268.68,7251.46,2613.54
 08620,Finn Sheth,61,Professional,Tier_1,2,15945.61,4783.68,0.0,596.29,2003.65,1238.23,493.62,410.65,1008.25,548.19,1267.16,402.35
 08621,Chakradhar Peri,41,Student,Tier_3,2,52219.16,7832.87,7092.16,2330.53,7007.02,2691.59,2157.61,2334.45,3867.23,2379.47,5188.52,614.36
 08622,Ronith Patil,50,Retired,Tier_1,0,23908.45,7172.54,3621.9,686.89,2907.15,1542.42,1130.6,583.18,1555.51,1148.99,0.0,418.14
 08623,Utkarsh Tak,56,Student,Tier_2,3,77756.13,15551.23,0.0,3425.3,8529.53,5452.84,2254.71,2100.82,5027.1,3326.46,7288.5,2324.44
 08624,Imaran Buch,29,Student,Tier_2,4,67949.69,13589.94,0.0,2019.14,7057.96,3992.64,2353.54,2888.76,3161.93,3079.99,6731.4,1606.67
 08625,Ekansh Chakraborty,56,Retired,Tier_1,4,35522.45,10656.74,3910.53,1323.57,4295.91,2734.08,903.75,1337.22,2284.24,1481.19,2139.29,751.56
 08626,Akshay Palan,26,Student,Tier_2,2,22864.22,4572.84,0.0,650.54,3292.85,1244.02,597.11,1017.59,1731.64,938.87,2217.22,332.0
