Identifier,Name,Age,Occupation,City_Tier,Dependents,Income,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous
cb9b6ac007a7a0620f4e62917a6273f6,ea8fb717dc49dac2856d1dae22f2ddf5,50,Student,Tier_2,1,41097.22,8167.6,2434.6,952.33,5099.35,2230.59,1053.91,1626.47,2454.18,1652.1,3041.33,899.12
c770f1e4fdf8a51004f97a1c6ea9b222,e912647f442745acd4a49f9074bae0db,42,Self_Employed,Tier_2,2,4526.42,857.54,646.88,170.77,606.91,367.85,169.93,224.22,344.34,171.97,405.73,128.6
28b54bb80434f80d6263469cdc4543fb,79807a2eeec8a5213f5948ba4b905789,21,Professional,Tier_2,3,28385.04,5654.62,3.82,1211.62,3807.77,2144.89,989.7,794.06,1451.66,1198.38,1685.59,722.3
62307e93d57b47064596283c0a08bbc0,ea4a36b98c76e6be3084b64b6bf5bf03,25,Self_Employed,Tier_3,1,48457.64,7312.89,0.96,1042.9,5594.16,2466.58,1716.88,2140.36,2255.04,1688.2,3797.27,1037.79
bab4f9ce20b06ebef7475334977ad24d,d04003fd0cf9a367c877f31d05eea994,33,Student,Tier_1,3,107687.39,33001.35,0.67,2818.45,13635.52,6572.93,2462.13,2415.69,6315.35,3821.6,9523.06,2244.27
b3a90b9bb24519ea46161e5f53748924,9bd729d670e2579aba8e99c228f9e5ef,40,Retired,Tier_2,1,61150.7,12384.06,1.05,2616.57,6572.35,4505.59,2890.36,2288.54,2492.54,2485.19,5380.02,1882.01
3d7685e921c7e717b15e1cc7c55a279d,dad8078bc3b2740a0cd8eba98c7fc511,39,Student,Tier_3,2,12056.7,1826.09,2201.38,328.56,1341.7,823.83,565.57,245.79,729.37,594.18,1002.85,251.89
a727bd14b032bb501e1191899622aa2c,b7a21d59c8e4c726c330ca7f7589d6b4,49,Retired,Tier_1,0,70894.73,20765.59,5356.2,3278.85,9468.03,5527.64,1540.86,3120.68,3098.74,2742.28,5222.37,1352.39
88cf5f47f36e590020d1f7c27d3e49b1,9c7ca9dfbbdf58314115623ba5359fe2,22,Student,Tier_3,0,8231.34,1236.39,7.77,419.93,885.09,500.78,256.62,395.08,639.17,253.37,1.46,171.46
aefb7a68ce02639570fa785897859732,a307d47d3c13928f1db152453d99cb29,41,Professional,Tier_2,3,64421.84,12881.54,10838.58,2787.9,8941.62,4009.61,2253.64,1735.41,4003.26,1944.97,5611.35,668.31
d89513c792c2593eaedad9de7d40ebb5,db57457861419d5cdfb5a1acbb2633ae,58,Retired,Tier_2,0,15167.65,2982.93,2.1,400.67,1846.54,1161.71,363.05,614.65,914.23,544.76,1405.87,407.69
aa8ee3936094a533dae5d2f1debb3591,2040de77c194da1214aaf1dff25b7395,27,Retired,Tier_2,1,80318.85,15719.09,4.44,3844.33,8511.33,5657.54,2557.13,1785.42,3866.37,3647.9,5104.67,1569.04
b86909c218542ca5c3363f6d0cc84b89,e2d6b774e9db45fe7a2b3a19d696a0e1,24,Self_Employed,Tier_2,1,80509.2,16184.52,12836.73,3432.95,11409.92,6068.99,3637.62,3543.55,6105.74,3838.44,5154.48,1945.8
f03e315c00e0ec23e2a404433a1f93d1,917b2a4d5e2787253e0be1cfb487d3f1,46,Professional,Tier_1,1,9507.01,2852.15,1324.39,261.21,1302.77,683.85,245.95,434.53,535.37,411.14,917.45,104.44
5e9500c97f42c29a057ed6bf40319734,83fb1b0cc8d02a6655a4705fa6610bc7,39,Self_Employed,Tier_1,2,49166.15,14371.02,9234.02,1027.03,6366.69,3023.44,1430.32,1257.95,3149.54,2347.97,4269.34,762.6
a2ea5e8d50d2bfd3c32362370c9cba34,ff6529a0cf7c544484b0b5fd3b474773,63,Student,Tier_2,1,6324.77,1241.96,1.03,165.07,777.63,423.64,232.31,175.41,464.14,293.52,495.6,135.6
da9d0195ae6bad0b15dacb61a3d83832,3700a196ecd2c8024b33c7dcf720d4e8,59,Professional,Tier_2,1,13855.14,2772.97,0.7,321.86,1937.6,1015.12,362.91,326.92,719.69,475.51,830.9,356.13
969dc16a3e3b15a1079ceef500cb8ad2,bf71d914be1bf9888454fbeadde9ec57,53,Retired,Tier_2,3,183818.98,37027.37,23515.99,7372.05,18100.23,12733.36,5168.25,8665.93,12431.24,8185.09,10324.68,5207.26
e07ffa5d86a4d47af4a4ff944ff8ff3e,ffbcda8974ec95e7669e5b4ed8ee6fc3,41,Self_Employed,Tier_3,0,59111.9,8920.36,1.09,2156.1,7921.89,3421.09,2733.64,2493.44,2661.99,2109.78,4405.83,930.21
7d0473c51fe6ad65574e1e207770e9cd,2a118412d67922b48076c12d50f655f2,33,Self_Employed,Tier_2,3,15284.22,3148.8,1.96,753.09,2123.6,815.51,370.08,482.01,1119.45,677.35,817.01,216.84
db303f74e8c92da914f8b3cafcd95a57,2bf8e5e00ecdc418e66edab636292259,58,Self_Employed,Tier_3,1,83623.01,12769.61,14184.33,2967.28,8767.43,5248.1,2482.08,3916.92,4488.57,3406.82,5555.22,1806.33
7876a6b26507610de9bc8f8dc0229988,c42c19b726bda469889d407bfd755dae,38,Student,Tier_2,2,25352.82,5050.16,6.91,582.7,3369.4,1489.46,915.61,919.94,1448.92,1085.86,2495.25,499.29
d16143fb7efc38713da2919843dcc947,956f0f98e32d642b24f3b8e61923517f,42,Professional,Tier_2,1,16665.75,3367.16,1699.3,403.22,2093.07,843.7,738.51,633.26,817.29,777.11,1550.98,274.03
2a4df08c2e17f888f887732e967d3749,b372d20e572c9ceae0a5ff0d8d8ca675,63,Professional,Tier_2,3,56366.35,11202.68,2.17,2065.86,8072.0,4144.31,2417.62,2205.57,4259.13,2676.72,3045.99,1227.99
476ce635b3a5e2878e9c990e87e1beb0,c9c8d63121426dc5bcca7148208e384c,40,Self_Employed,Tier_2,2,47322.76,9427.68,0.64,1765.84,6798.8,3174.31,1341.77,1036.59,3756.78,1603.66,4628.23,1020.58
fb0faa89fca0ce6e946d406bb0744ac9,bc3cd698a70e658e500bebb8a8501932,56,Student,Tier_1,0,27016.29,8102.82,1.55,1114.9,3152.95,1456.34,899.75,659.75,1295.63,960.76,0.06,685.1
bb73ea33a5296bd763f8d461d008585e,c8eaa97c5fa6a4d370f4a2c4b32bea5e,30,Retired,Tier_1,2,22699.19,6839.66,0.53,628.55,2382.26,1608.34,1061.8,510.11,1637.86,797.1,2238.57,299.81
5c2dd55f63ee648cd132672c456c1cbf,07bad766037cefd31ff3bb9878a477be,52,Student,Tier_2,0,19786.5,3969.39,0.96,981.96,1992.34,990.77,774.88,658.58,1406.8,874.28,1790.36,207.41
521499a8c4f86d2f6665b6dddde2f4be,bf06a080792311404326a510d45a58a0,31,Professional,Tier_2,3,122924.01,27245.37,1.35,5894.03,19002.48,9063.23,4383.06,5383.88,10229.55,4148.13,13036.6,3832.76
580137fd5f417fc80d77211bcf960166,d8bea9e33edad8aac01ff1badd274574,63,Student,Tier_2,3,22821.76,4513.61,1283.2,870.26,2874.61,1460.73,635.4,941.78,1814.14,713.22,2212.35,481.0
80b29d759e9f155fe85a83fa416f74ac,d3a4cbff95e546e4d31b5748f267634b,31,Retired,Tier_2,3,11642.42,2377.63,0.37,463.92,1732.5,612.83,421.91,259.59,531.46,532.32,932.46,229.66
8b8732016878ce204e94ac0f53fd957d,a627fd6060096562a10741da48724bb1,60,Self_Employed,Tier_1,0,56614.63,16779.4,0.49,2037.25,6926.97,4476.18,1981.19,1652.22,4325.72,1735.29,3891.36,1576.04
daa607f05ce491b2ddacdb468a67c6be,2e6709e9d521142af0a7da3f7c174d67,22,Retired,Tier_2,3,69614.21,14028.43,13534.43,2625.47,10428.17,5462.0,3348.81,2317.11,3727.6,2212.59,6771.09,1066.07
048b66993da69356ab89e581719a1492,f4b8199a581a8511b77bd3440ec2ac09,61,Professional,Tier_3,3,13484.97,2043.79,0.64,655.29,1522.03,816.49,374.78,673.79,779.8,590.58,1150.37,403.22
a8e50ae515347c965fa71d430fb8841b,2328f75785ddddc0163dfebaba3eca6c,50,Self_Employed,Tier_2,3,60147.26,11453.29,6977.6,2728.44,8156.08,3859.32,1827.51,1273.37,4108.25,3020.08,4802.17,1457.68
35a46941fa0d6dec1fd8dd975288b232,e018478888bdd149e919ec416744c1c5,43,Retired,Tier_1,3,10765.64,3220.43,0.79,453.61,1123.42,789.96,268.05,446.42,580.34,410.9,810.42,306.92
92bbfbb1b546fff1fffcb92428f699db,04efb1cc2f48cd4b9aac5da9ca5df6a4,45,Professional,Tier_1,3,10444.83,3113.59,1.19,444.64,1154.98,587.53,388.43,238.05,511.99,417.76,759.88,248.5
65f9c93684387d679485786c9809fc57,ea7e55f4d8a9d551afb93b0111d4b59a,52,Student,Tier_2,0,79199.49,15887.51,5884.21,2067.22,8555.4,5465.44,3597.08,3619.42,3676.95,3209.12,7569.24,1998.04
52b1d70520c8f897e63412d8107c0816,790ecca398e50eb33319bac143b56b28,49,Student,Tier_1,2,54752.75,16239.59,1.91,2509.86,5973.19,4275.23,1391.76,2183.42,3709.03,1961.7,4923.04,769.14
ea36a4dd3c5f927edc0b50a922dccc54,68ceb5feca978eb4a2531f1032a0bb52,63,Professional,Tier_3,3,25385.08,3779.14,0.84,1249.3,3460.23,1809.15,594.22,591.64,1374.22,1040.83,1813.07,344.03
890a5a3d0d235f1b113e10d2c6eb5c0c,e34faee3d8a493b252dcb9dba8737b26,58,Professional,Tier_2,0,14890.29,2978.88,2.93,449.4,1830.33,1083.1,601.02,501.82,642.5,548.88,1196.46,189.52
e4de06d6a6e4c0e6ed3a8d82e052463a,1fa340a37043198300c0c2798539594e,30,Retired,Tier_2,1,7581.47,1483.55,0.4,330.87,889.28,472.54,353.47,284.27,600.62,236.86,464.27,122.62
c265051d24e2baa7eb713b1c0d063e5a,8f6c6c01b6cb659b18b4da619911081e,52,Student,Tier_2,3,35103.67,6998.92,0.64,869.74,3537.71,2833.61,1754.42,1384.49,2768.67,1302.53,1822.43,839.13
783c8d07a88f53636af430069d4d0997,736d785b1bc75fdf45d480f1aba5f4d8,34,Professional,Tier_3,3,17311.56,2567.56,0.28,843.98,2126.76,1091.23,796.22,444.9,786.67,538.43,1323.78,189.65
b7cf919a5918a3f0e51e7a0112c25b24,5caedc8778ac9c8f1493aca716e39343,49,Retired,Tier_1,2,26870.54,8132.42,1.19,1241.75,3525.86,1378.89,608.44,1011.32,2051.99,842.12,2047.23,509.39
e6451db29a5c75d68301256f55519708,2554aab9d698fc8d0599fd5b797b8fa5,18,Professional,Tier_2,1,38135.98,7626.18,3986.83,1357.55,4107.38,2275.98,1244.64,1247.04,2642.54,1689.67,2663.05,1098.54
380e545cbbc918c27da74563dd2892a1,fe897494cc1fee7b49024977c02d3959,28,Professional,Tier_2,0,84922.61,16982.16,4.03,3256.98,10816.57,4665.2,3486.18,3449.74,6453.62,3877.68,5428.62,1112.21
961c92f6bf65ae95bd67c8aa6bff7600,69fb6eddc1a96db3945513b7bcbaaa96,34,Self_Employed,Tier_1,2,27290.12,8117.01,5.89,1044.5,3289.08,1544.22,581.79,652.98,1514.01,990.23,2120.79,413.17
74f4a3ad12c1dd6132bbb45c230fe848,f403b0dfaf916a9c953e7bd28e6179de,33,Retired,Tier_3,0,36860.9,5564.61,5695.68,1038.46,5381.59,2442.13,1449.06,1258.7,2073.59,1224.41,1.6,475.18
bf9ce0665e72f8c9c529a949b1f9b4d8,815398c343fc971b792f0daaa1d57920,33,Self_Employed,Tier_2,3,3857.15,800.97,2.31,135.69,446.37,274.65,120.21,173.17,279.63,169.71,182.9,110.05
9ff198085bb9393324fef2c224fdf6e8,2f242d2e9b1568dd5cab24f6e8da96e1,60,Retired,Tier_1,0,62034.99,18575.33,7.1,2108.0,8049.89,4013.07,2674.7,1289.6,4148.3,2227.85,1.73,996.92
4ae7255e36656279860c4496781d4eb3,75b39e4d48a447834fbb19e8a721a9b4,45,Professional,Tier_1,0,44925.37,13417.61,0.7,1098.02,5389.06,3198.53,1674.8,1099.02,3257.99,1505.86,0.5,1193.78
720d3748f19c399206aaa505b6a0a863,d059fd1cd17ace04676176b2faf6aa61,56,Student,Tier_2,3,97651.02,19202.77,0.26,3237.94,13809.97,6474.08,2364.62,2136.7,7191.33,3553.09,5425.83,1523.07
40bd17366cd15ac0529cf56ec5a3ccef,f2bdce952fbe5c8dbf130b1b4b81457e,33,Student,Tier_2,0,28006.21,5632.51,1.85,881.38,3123.71,1492.69,939.34,639.41,1803.29,1000.89,0.32,683.75
594233893515e95c276382049a898f4a,c1fae4b4cf78b0c7e1da515216d98fca,34,Student,Tier_2,1,74471.84,14418.88,1.15,2721.76,10489.01,3919.61,1762.3,2151.37,3954.74,3015.15,5137.55,923.0
0decc73a6d1689c4e3d53daee3302ce0,7a46a80029d0392246e0714c5c777225,39,Student,Tier_2,3,47373.75,9537.17,1.23,1043.36,5026.49,3409.29,1429.95,1849.42,3112.87,2093.84,3546.03,1317.66
96617ca329e72c06aba2d5e4efee693d,2e7b6bdce8aa77f1410af38b8303fe4f,40,Retired,Tier_2,1,35688.04,7106.6,4022.9,1321.93,3616.46,2079.51,1585.48,1556.0,1725.81,1436.37,2984.33,780.13
d50298477a905ef41d7490eea1bc98e7,10352f9df3ee16fd124021ac34a43b2c,40,Self_Employed,Tier_2,1,10882.34,2230.88,0.53,408.45,1207.08,672.31,441.71,360.23,697.4,431.41,531.61,138.0
1007a38dec1037e96408b2b993f37901,c486602c3fc7168c5ad8ed313c7f60fb,59,Student,Tier_1,2,58109.1,17070.23,3.24,1270.54,8175.29,3608.2,1440.14,2566.16,4393.41,2679.91,3095.63,1056.39
383986951486d74e257f138e4afb2212,49dc6a5aab6e92efc6d7824a29cd1540,58,Professional,Tier_2,0,42512.68,8502.5,0.47,1809.07,4634.11,2503.23,1830.94,2019.46,1788.92,1655.0,0.12,700.23
a7e74a91a2694810237daa93c42aeeda,e755de0adaeb41e0d90c976118e97fb2,26,Self_Employed,Tier_1,2,21142.19,6346.47,0.15,691.93,3169.62,1229.97,751.54,872.95,1581.14,917.47,1278.89,605.79
dd87260683a1a511b5e681b5b6ebd9ed,9e0c590eaadba0342b5ad363ea66637a,60,Professional,Tier_2,1,37300.16,7446.6,4706.53,1259.28,4657.65,2025.88,1310.88,1472.19,2299.58,1536.82,3063.97,598.52
c9190d6580003f9e46e5de625af013c9,ddea1c932ad2804872d8a93e6f7325e9,27,Self_Employed,Tier_2,2,34568.01,6921.4,0.56,1707.02,4047.03,2728.84,721.6,1127.34,1799.6,1388.89,2602.37,424.86
38d2870535fe58613cf4780c2af815df,cccaec70ae9928b224a6f0096a409396,22,Student,Tier_2,0,35398.81,7080.73,0.02,951.77,3570.2,1886.53,1491.17,1054.02,1641.63,1333.34,1.19,1065.22
fe7d9ea23db5bde23387a17381804099,89cc5eb94b2a6ba50360fd2be7bfe843,46,Self_Employed,Tier_3,2,60905.39,8681.77,1.38,1492.51,8743.02,3037.59,1814.7,1727.52,3388.26,2899.24,5497.03,1363.2
23a933faf8d814360231d7dfa593b0d5,2d13a724d66dcb7c0ef37deffc6e04e2,32,Professional,Tier_2,3,11487.94,2364.99,0.07,319.33,1568.92,722.68,408.26,259.01,555.39,566.55,809.86,183.58
e9906f850ed9d99e4d6cad99cc0475c1,90863664190e051541e8f5fd33387997,57,Self_Employed,Tier_3,0,183796.07,26337.45,19793.96,5160.82,22176.21,10803.9,4809.39,4020.84,10946.31,8376.31,0.63,4727.99
5a3aa6f041a8f46a9573625ba7d1b5bd,0a30543658261479736aad673fc9ded5,50,Student,Tier_3,3,18627.09,2801.8,0.93,902.19,2701.47,1110.34,582.82,890.55,1205.68,573.59,1090.38,329.11
ba79b32b5e47cd30072e8e10e0a0ae6d,070d08fa2667e22936ba555ada16b8e6,21,Self_Employed,Tier_3,0,47611.36,7121.96,0.44,1365.49,4755.27,3348.03,1519.84,2299.55,2532.91,1823.44,3418.79,923.76
f9a2d4043db790c006c5265eb3c58148,971c3fb201569bc1582f99504eee54ed,56,Student,Tier_2,1,44071.34,8688.29,3.5,1943.09,4917.68,3430.05,1693.01,2036.19,3418.79,2077.05,2394.64,751.98
143612ffb451ae290260a9dd0800c06f,feab5e2629625d197963596e9e8b44be,53,Retired,Tier_2,0,36494.21,7322.5,4383.86,758.53,4585.79,2074.52,1531.51,1136.09,2865.47,1333.45,0.76,612.55
96345f7e773591b79d1f8a98ddd07f81,be4a2f440988686d8f29fa746ba3c0a5,62,Student,Tier_3,2,8860.64,1307.56,7.21,328.21,943.19,536.84,297.02,319.56,464.89,269.17,549.7,113.1
9be826025e211f75865be4de0d6e7630,d58d4dad20d3cde693af2d0911b2c65d,27,Student,Tier_2,1,18676.63,3474.35,3196.62,663.33,1885.43,1168.97,405.17,775.03,800.51,788.13,1491.02,465.6
5b135a953fdfe4f61abfcb5632c6a508,f8a38b90f8331a1ad88ac27f5e1c6b1f,33,Self_Employed,Tier_2,3,109458.23,22205.36,0.12,2307.75,14043.81,7927.03,4587.53,3691.0,5007.76,4018.58,10490.52,3152.51
49708b97ee09499d833a63d45357531f,8c2180626449c6d3b2f01b178208a804,40,Retired,Tier_2,0,49803.21,9990.81,4.97,1815.11,7107.88,3619.88,1981.52,1308.02,3187.89,2317.48,2.77,812.33
6d06813f42f7fcdae692ad6bde6b1b29,edf31beafa7b7aa7b677c7035a792289,41,Professional,Tier_1,3,16894.27,5076.67,2.39,551.16,2455.84,1218.28,376.48,593.18,831.43,785.55,874.25,395.88
e9ffbb750f1b5e854152656e69886bf9,27b94fa1eea6a22b66996726c4883b15,19,Self_Employed,Tier_2,2,19169.39,3851.36,2425.1,592.43,2747.95,1491.12,780.51,446.66,1338.71,896.15,1787.75,523.07
9a4054d03adc31704d8895a19d834475,866865e1ed865ff911d520c4d967e24a,26,Student,Tier_1,3,54415.32,16175.29,0.61,2511.76,7000.53,3255.22,2429.05,2535.0,2662.18,2694.08,3189.72,1222.95
adac951e1f8e9cb8d21dfff048c87843,2180843d90824055c86244a1eb29e992,18,Self_Employed,Tier_3,3,111985.64,16655.38,1.07,3579.26,12465.61,7812.03,4220.9,2873.53,7067.55,4342.15,9259.71,2283.24
32ca551593ecea817d5b2dca6175ecc9,92ec5fcdb81af181dda7ef80b4e233d6,27,Student,Tier_3,3,72949.75,10628.28,0.43,3176.91,7935.06,4197.57,3251.57,3099.93,3902.73,3241.85,4615.23,1112.08
9e584c7da9359154861e1983f67c5739,1745f3a5c1cfc79510e9f1ef76666465,24,Retired,Tier_2,1,39492.57,7893.36,0.73,1773.99,5298.32,2855.68,843.11,1787.1,2542.19,1429.88,2902.66,1062.48
5942e58a515766391c019d7488ae88fa,2aec2c886a12870e06275cf17367e9f7,61,Self_Employed,Tier_2,2,94372.6,18992.05,2.44,4164.85,10515.94,6280.2,2915.88,2698.73,3879.55,3735.82,5069.66,2155.21
ea9aa09fd3b1168da1d9b77848c88ae3,b42d327cfc74a635f8f1407d549ab742,57,Retired,Tier_2,3,38499.53,7698.07,0.01,1872.03,4966.43,2536.06,1372.27,928.18,2080.9,1889.91,2477.38,879.3
83a2a0ce682c1b64813ee8604705013c,7ba641636e158a58bb9d8ad15a4e8696,59,Self_Employed,Tier_1,2,97162.85,29305.5,16508.14,2374.38,10450.36,5851.74,2796.31,1963.77,6781.56,2962.77,8215.01,1875.74
617e8c84b3366592b243184d635908bd,1fec3c1c676bde9dc619a9c884c2bf56,45,Professional,Tier_2,0,31657.67,6348.08,3806.46,784.32,4489.84,1719.77,1492.4,1087.24,1545.84,1438.51,2.93,838.98
0aeb6f1acc5d6d02e7c36102b22d7176,9ea0de7d7d95e667bcc37fe92ff58d2a,33,Self_Employed,Tier_1,3,38903.97,11669.49,2945.42,1146.38,5706.68,2462.04,843.51,1807.14,2661.69,1888.27,3370.86,881.49
2c1a2d50710b80ab4e1cca46476200af,74dbbc9de2152226ca22f3d312dbe3c5,40,Student,Tier_3,0,90175.97,13958.43,13068.32,4479.33,12258.52,6224.59,4032.45,4137.42,5025.31,3654.23,0.98,1539.51
b7050cc6c7452c6e75e10df226f5671c,a5f6473ba58a8188f9cd59d9bdb1f226,43,Self_Employed,Tier_2,1,40276.07,8032.99,1.73,1489.11,4113.9,2883.7,1465.21,2025.7,2126.91,1775.46,3659.62,1054.13
994f53a5c3955683297f0a91348e9d37,a18c0539dfe1ed75df19e3985428a494,47,Professional,Tier_1,3,52079.24,15693.8,0.86,2253.94,6614.77,3083.51,1192.35,1240.66,2898.4,2430.99,4060.29,733.24
009859fd282414a59fa176e4359687b7,96ab9fbaa1c3ffdd3bcaf466a3c5613b,31,Professional,Tier_2,1,48612.06,9704.67,0.98,2345.15,5203.4,3179.67,1885.57,1145.21,3574.37,1557.0,4480.97,1404.69
2fa2c3ae25bf9f597d72491134d41ed1,8801f34b665dccf4d12755c984ea9308,39,Student,Tier_2,3,28794.62,5724.24,1615.52,1132.12,3118.56,2267.11,760.37,1018.52,1509.77,897.7,2026.74,652.15
f22690c177f7799eec8a671e47c01e2b,b92e39f6eff877050e1ce94f98fc26e8,54,Student,Tier_2,1,9575.73,1912.69,1238.23,433.17,1109.64,689.76,341.72,446.23,648.56,458.38,724.89,135.79
c22b98256cdacbb4936689230bc08bb1,93aedd1cc3862b4ad0b49488b893aa70,56,Professional,Tier_3,1,99454.16,14840.52,12944.31,2150.4,14388.57,6747.45,3681.16,4576.49,4017.34,4012.12,5201.27,1596.37
d4c6cf9d3d4015515f43bb2ab241f525,df7d8f2989bf67bf66e7b4df635d7e19,36,Self_Employed,Tier_1,1,14626.16,4392.4,1652.9,657.92,1869.13,803.03,577.98,414.17,763.57,538.46,772.19,369.32
1f41d34927937cfda0ce062ada1c212d,f40eea784e332b6c777221b45216144b,30,Student,Tier_3,2,22093.34,3368.27,0.0,1051.82,2569.95,1413.05,701.07,780.92,1642.64,895.7,2175.18,424.37
b2e62201cdddb6816a2ab983fbd48953,e2142f65c85e94e924a8dcbc0d51a221,19,Self_Employed,Tier_1,0,22395.14,6736.94,2955.14,901.42,2736.91,1734.99,970.22,1019.15,1154.04,782.97,2095.89,477.09
34c966751b74c24628ad119b3ec5c5a5,3e388f72fb89fc7f323c489baed7c2fc,30,Professional,Tier_1,0,50492.1,15124.9,0.86,1032.96,5929.45,3672.28,2570.24,2455.7,3654.78,1744.42,0.91,557.1
416c2961e33199783be002cbb91dc1bf,8a846f77b18e5d6e20d7b3bdfc5d1895,36,Retired,Tier_2,1,82782.83,16223.8,1.78,3755.9,10471.84,4301.21,2307.32,3665.53,4457.35,3037.1,6608.15,1186.93
6990e9bcc08249a582133c11059ff993,446f3bfc926ab8929819464b8d9f4a34,54,Self_Employed,Tier_2,1,29421.03,5889.78,5387.96,1108.32,3501.37,1589.1,1104.39,1110.46,1336.62,1345.22,2272.76,522.5
1e684803e74a30276ac0ae000763a40c,25b21f30f7cd5c7258479a4aa5240610,19,Professional,Tier_1,1,45132.77,13748.95,2820.96,1955.04,5785.61,3155.51,1690.05,1783.51,2475.97,1528.85,3745.63,1126.19
f5c650969db2fae263029a71027a5978,08d36be6ca1efb78bd797b0b01064304,33,Self_Employed,Tier_1,2,32077.23,9529.53,0.94,966.25,4656.82,1781.38,988.47,811.24,1483.17,1442.79,2103.57,377.85
6003a4434a6b6ab182750197cb4e28a4,ac4a79762d42df905a643af1436af88f,37,Student,Tier_2,1,49622.61,9975.72,1.59,1054.88,7218.0,2743.33,1561.79,2388.07,3074.69,2238.75,3208.94,1136.75
d70f930adcffa11ee1f6b94ec3cc95ce,d1efd102a7383001e2bf06b232ca025b,57,Self_Employed,Tier_2,0,16476.91,3291.98,0.33,495.21,2068.45,1140.43,649.92,540.39,1021.31,629.94,1.11,232.27
fe551cbbbe46bffc42e87d1738266576,d8f01c62013523bc3ae238207e31f85e,40,Professional,Tier_2,2,80325.18,15876.21,9515.44,3549.6,10721.6,4470.31,2718.68,2079.63,4693.31,3597.42,5091.18,2294.57
185170f5d263f15195dfc2c620b6e1f5,ea15d15146a26a1b90a34e4a0d2adea9,20,Self_Employed,Tier_2,1,31123.4,6269.84,4145.52,1153.31,4628.59,2201.68,1401.8,815.54,1950.67,1089.11,3101.76,863.2
dca51b938d5cca0c46bf15a56a418d22,3db2b1ab1560c346d80e18fcccdbbc6f,32,Retired,Tier_2,1,45147.08,8897.25,0.71,2045.14,5373.44,3419.7,1901.38,967.02,2856.29,2198.89,3794.38,607.0
9ccc635323161b1cf14432431276b5ad,a1262e1865f1bed0f6f902d78e8b0c65,24,Self_Employed,Tier_2,3,41635.55,8320.03,0.83,1485.78,4881.14,2637.06,1766.46,1758.25,2236.78,1643.75,3611.16,1064.01
6584fd6f8e374e73e9ee08dda5317f2c,61a8a037ee792893ccb337cadf6e4522,40,Retired,Tier_2,0,17077.43,3387.91,2685.18,406.16,2479.13,1293.26,626.66,435.94,872.39,563.83,0.98,349.63
69f1bef67b71bfe986b32c266275b286,559c28ddfbbe7ad37467a325b7cfafb4,62,Professional,Tier_2,1,20534.99,4003.06,0.42,754.97,2906.9,1259.24,589.89,716.84,1252.72,638.11,1788.38,468.29
adfcb0e0b46fa8715037aaf64474d895,e4c0ed47fbfb9a3d29d298802bf71876,43,Professional,Tier_3,3,29515.39,4444.54,2680.67,923.18,3611.46,1634.17,1254.45,1386.17,1607.09,1282.83,2014.45,879.27
b051b29df909e6387352db2540da9e30,afb025c8355bfb9670eb136a55cd5d81,25,Student,Tier_3,3,21284.63,3114.46,2.71,710.25,2862.23,1068.5,419.08,933.03,877.67,725.6,2092.38,267.53
bd39a16b2abf97e9fd533d3c45070278,5fd7336f3ec1c732e2f0feaea1e37001,20,Student,Tier_1,2,7159.83,2267.95,4.81,228.44,914.13,458.29,186.77,371.11,362.3,366.95,769.59,84.78
0f19cb3c5c1d236e268365fa41a22fc3,ca4224f6ea4442c2125146385f771bdb,53,Retired,Tier_2,1,36416.26,7191.21,2.26,1185.81,4724.24,2875.85,1620.6,731.94,1784.5,1519.9,3195.07,611.26
4413a8206fe202bf19d1c873d9897eeb,eefd318319af62b76b220574638a6e95,22,Professional,Tier_2,0,22478.05,4469.88,4.29,990.42,2973.84,1347.32,568.74,702.12,1481.94,977.61,0.74,435.94
ecff45adb23edb141b0d819fc1dc6a1d,138c14d8275022e9f3980f0cdb37324a,32,Professional,Tier_2,3,40944.72,8158.94,0.97,1294.47,5196.7,2748.38,1468.89,917.73,2638.53,1475.55,3714.92,1203.28
50730e903a667352231ed75deedd2deb,062071667468d74ddbd2bbefbc85852c,58,Retired,Tier_3,3,48189.28,7263.28,3.62,1876.19,4858.18,3790.22,1936.9,2218.46,2829.76,1717.78,4523.53,1297.22
db2702fd4a5243e2f6bf14f61b265912,80dc6be05b06ae87523db6636de9a96d,59,Student,Tier_2,0,71849.89,14459.43,3964.96,1930.43,7288.85,4798.89,3173.55,1855.72,5280.77,2417.28,1.6,730.62
c2a7aaa576bd84c3c9d153f6d1dd5ec1,d1ef951faeb0d40334dd5a27c192c268,62,Self_Employed,Tier_2,0,15413.14,3057.86,888.99,497.34,2214.85,947.44,327.7,678.32,893.16,515.15,0.2,234.28
2e1784620c28e03d9380948562cb9668,023add2d4194453bb8f7f4c1f8038d61,34,Student,Tier_3,0,13326.18,2005.03,10.13,470.38,1683.37,942.14,639.54,658.61,1061.55,603.97,1138.59,390.56
a103654c8a998ac2a33c25c0e37751e4,60c44248fe5e98b5f233fb0050bc0033,44,Self_Employed,Tier_3,0,18408.53,2710.36,0.96,650.45,2506.1,1249.81,371.71,607.51,1329.33,663.58,2.15,489.38
961f630624a8be08ad6bfeec7e6b0185,2d815bdb769b62dd1e74b1159f6821a3,26,Self_Employed,Tier_1,1,8870.0,2685.82,3.67,404.81,1264.83,631.81,265.19,397.12,440.23,407.25,463.58,139.34
